cik,filedFor,ticker,no_shares,value,nameOfIssuer
1067983,2019-03-31,LSXMA,1827072,69758000,LIBERTY MEDIA CORP DELAWARE
1067983,2019-03-31,LSXMK,7153027,273532000,LIBERTY MEDIA CORP DELAWARE
1067983,2019-03-31,LSXMK,19359910,740323000,LIBERTY MEDIA CORP DELAWARE
1067983,2019-03-31,LSXMK,508654,19451000,LIBERTY MEDIA CORP DELAWARE
1067983,2019-03-31,LSXMK,4069394,155614000,LIBERTY MEDIA CORP DELAWARE
1067983,2019-03-31,MTB,546000,85733000,M & T BK CORP
1067983,2019-03-31,MTB,164795,25876000,M & T BK CORP
1067983,2019-03-31,MTB,4671245,733479000,M & T BK CORP
1067983,2019-03-31,MA,4934756,1161888000,MASTERCARD INC
1067983,2019-03-31,MDLZ,578000,28854000,MONDELEZ INTL INC
1067983,2019-03-31,MCO,11973928,2168359000,MOODYS CORP
1067983,2019-03-31,MCO,12695850,2299091000,MOODYS CORP
1067983,2019-03-31,PNC,1379300,169185000,PNC FINL SVCS GROUP INC
1067983,2019-03-31,PNC,212500,26065000,PNC FINL SVCS GROUP INC
1067983,2019-03-31,PNC,1742500,213735000,PNC FINL SVCS GROUP INC
1067983,2019-03-31,PNC,5248754,643812000,PNC FINL SVCS GROUP INC
1067983,2019-03-31,PNC,88000,10794000,PNC FINL SVCS GROUP INC
1067983,2019-03-31,PSX,5552715,528452000,PHILLIPS 66
1067983,2019-03-31,PG,315400,32817000,PROCTER & GAMBLE CO
1067983,2019-03-31,RHT,5110471,933683000,RED HAT INC
1067983,2019-03-31,QSR,8438225,549413000,RESTAURANT BRANDS INTL INC
1067983,2019-03-31,SIRI,93547788,530416000,SIRIUS XM HLDGS INC
1067983,2019-03-31,SIRI,44367941,251566000,SIRIUS XM HLDGS INC
1067983,2019-03-31,LUV,6956500,361112000,SOUTHWEST AIRLS CO
1067983,2019-03-31,LUV,1034747,53714000,SOUTHWEST AIRLS CO
1067983,2019-03-31,LUV,8722,453000,SOUTHWEST AIRLS CO
1067983,2019-03-31,LUV,45649244,2369652000,SOUTHWEST AIRLS CO
1067983,2019-03-31,STOR,18621674,623826000,STORE CAP CORP
1067983,2019-03-31,SYF,17463000,557070000,SYNCHRONY FINL
1067983,2019-03-31,SYF,3340000,106546000,SYNCHRONY FINL
1067983,2019-03-31,TEVA,22285000,349429000,TEVA PHARMACEUTICAL INDS LTD
1067983,2019-03-31,TEVA,2709585,42486000,TEVA PHARMACEUTICAL INDS LTD
1067983,2019-03-31,TEVA,18254710,286234000,TEVA PHARMACEUTICAL INDS LTD
1067983,2019-03-31,GL,174489,14299000,TORCHMARK CORP
1067983,2019-03-31,GL,1011888,82924000,TORCHMARK CORP
1067983,2019-03-31,GL,1439325,117953000,TORCHMARK CORP
1067983,2019-03-31,GL,3728025,305512000,TORCHMARK CORP
1067983,2019-03-31,TRV,1581000,216850000,TRAVELERS COMPANIES INC
1067983,2019-03-31,TRV,1555000,213284000,TRAVELERS COMPANIES INC
1067983,2019-03-31,TRV,2822391,387119000,TRAVELERS COMPANIES INC
1067983,2019-03-31,USB,590275,28445000,US BANCORP DEL
1067983,2019-03-31,USB,3850000,185532000,US BANCORP DEL
1067983,2019-03-31,USB,4840500,233264000,US BANCORP DEL
1067983,2019-03-31,USB,24307300,1171369000,US BANCORP DEL
1067983,2019-03-31,USB,1175000,56623000,US BANCORP DEL
1067983,2019-03-31,USB,12679300,611015000,US BANCORP DEL
1067983,2019-03-31,USB,4204800,202629000,US BANCORP DEL
1067983,2019-03-31,USB,3789000,182592000,US BANCORP DEL
1067983,2019-03-31,USB,72127656,3475832000,US BANCORP DEL
1067983,2019-03-31,USB,1745000,84092000,US BANCORP DEL
1067983,2019-03-31,USG,14035088,607719000,U S G CORP
1067983,2019-03-31,USG,24966928,1081068000,U S G CORP
1067983,2019-03-31,UAL,5668831,452259000,UNITED CONTL HLDGS INC
1067983,2019-03-31,UAL,16269811,1298006000,UNITED CONTL HLDGS INC
1067983,2019-03-31,UPS,59400,6637000,UNITED PARCEL SERVICE INC
1067983,2019-03-31,VRSN,5047264,916381000,VERISIGN INC
1067983,2019-03-31,VRSN,7905481,1435319000,VERISIGN INC
1067983,2019-03-31,V,323300,50496000,VISA INC
1067983,2019-03-31,V,10239160,1599254000,VISA INC
1067983,2019-03-31,WFC,1800000,86976000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,5021720,242650000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,5303500,256265000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,6812857,329197000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,68789419,3323905000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,820000,39622000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,1700000,82144000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,27239900,1316232000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,10267000,496101000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,51801930,2503069000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,223849727,10816419000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,2788000,134716000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,1609720,77782000,WELLS FARGO & CO NEW
1067983,2019-03-31,WFC,2000000,96640000,WELLS FARGO & CO NEW
1067983,2019-03-31,AXTA,3324000,83798000,AXALTA COATING SYS LTD
1067983,2019-03-31,AXTA,20546957,517989000,AXALTA COATING SYS LTD
1067983,2019-03-31,AXTA,393043,9909000,AXALTA COATING SYS LTD
1067983,2019-03-31,LBTYA,8379000,208805000,LIBERTY GLOBAL PLC
1067983,2019-03-31,LBTYA,11190970,278879000,LIBERTY GLOBAL PLC
1067983,2019-03-31,LBTYA,221030,5508000,LIBERTY GLOBAL PLC
1067983,2019-03-31,LBTYK,7346968,177870000,LIBERTY GLOBAL PLC
1067983,2019-03-31,LILA,1089669,21074000,LIBERTY LATIN AMERICA LTD
1067983,2019-03-31,LILA,1625185,31431000,LIBERTY LATIN AMERICA LTD
1067983,2019-03-31,LILAK,1284020,24974000,LIBERTY LATIN AMERICA LTD
1067983,2018-12-31,AAL,20742000,666026000,AMERICAN AIRLS GROUP INC
1067983,2018-12-31,AAL,22802854,732200000,AMERICAN AIRLS GROUP INC
1067983,2018-12-31,AAL,155146,4982000,AMERICAN AIRLS GROUP INC
1067983,2018-12-31,AXP,1952142,186078000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,17225400,1641925000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,839832,80053000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,2057100,196083000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,7994634,762049000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,120141879,11451924000,AMERICAN EXPRESS CO
1067983,2018-12-31,AXP,1399713,133421000,AMERICAN EXPRESS CO
